crop,state,season,year,area,production,yield,area_mha,production_mt,data_quality_flag,crop_category
Other Pulses,Mizoram,Kharif,2023-24,1003.0,1513.99,1509.0,0.001003,0.00151399,GOOD,pulses
Other Pulses,Mizoram,Rabi,2023-24,1533.0,2544.38,1660.0,0.001533,0.00254438,GOOD,pulses
Other Pulses,Nagaland,Kharif,2023-24,16400.0,20252.35,1235.0,0.0164,0.02025235,GOOD,pulses
Other Pulses,Nagaland,Rabi,2023-24,13550.0,16358.0,1207.0,0.01355,0.016358,GOOD,pulses
Other Pulses,Odisha,Kharif,2023-24,202447.0,104997.92,519.0,0.202447,0.10499792,GOOD,pulses
Other Pulses,Odisha,Rabi,2023-24,163203.0,99030.0,607.0,0.163203,0.09903,GOOD,pulses
Other Pulses,Puducherry,Kharif,2023-24,12.0,11.0,917.0,1.2e-05,1.1e-05,GOOD,pulses
Other Pulses,Puducherry,Rabi,2023-24,369.0,332.1,900.0,0.000369,0.00033210000000000005,GOOD,pulses
Other Pulses,Punjab,Rabi,2023-24,100.0,125.0,1250.0,0.0001,0.000125,GOOD,pulses
Other Pulses,Rajasthan,Kharif,2023-24,982792.0,374565.56,381.0,0.982792,0.37456556,GOOD,pulses
Other Pulses,Rajasthan,Rabi,2023-24,14073.0,35811.13,2545.0,0.014073,0.03581113,GOOD,pulses
Other Pulses,Sikkim,Kharif,2023-24,3707.0,3655.98,986.0,0.003707,0.00365598,GOOD,pulses
Other Pulses,Tamil Nadu,Kharif,2023-24,71860.0,48871.65,680.0,0.07186,0.04887165,GOOD,pulses
Other Pulses,Tamil Nadu,Rabi,2023-24,120279.0,73983.47,615.0,0.120279,0.07398347,GOOD,pulses
Other Pulses,Telangana,Kharif,2023-24,1000.0,683.0,683.0,0.001,0.000683,GOOD,pulses
Other Pulses,Telangana,Rabi,2023-24,4000.0,4390.0,1098.0,0.004,0.00439,GOOD,pulses
Other Pulses,Tripura,Kharif,2023-24,3530.0,2929.9,830.0,0.00353,0.0029299,GOOD,pulses
Other Pulses,Tripura,Rabi,2023-24,4670.0,4394.34,941.0,0.00467,0.00439434,GOOD,pulses
Other Pulses,Uttar Pradesh,Rabi,2023-24,468000.0,785304.0,1678.0,0.468,0.785304,GOOD,pulses
Other Pulses,Uttarakhand,Kharif,2023-24,25485.0,25638.0,1006.0,0.025485,0.025638,GOOD,pulses
Other Pulses,Uttarakhand,Rabi,2023-24,4987.0,4807.3,964.0,0.004987,0.0048073000000000005,GOOD,pulses
Other Pulses,West Bengal,Kharif,2023-24,630.0,430.29,683.0,0.00063,0.00043029,GOOD,pulses
Other Pulses,West Bengal,Rabi,2023-24,108429.0,129142.78,1191.0,0.108429,0.12914278,GOOD,pulses
Groundnut,Andhra Pradesh,Kharif,2023-24,241790.0,159581.4,660.0,0.24179,0.15958139999999998,GOOD,oilseeds
Groundnut,Andhra Pradesh,Rabi,2023-24,69660.0,163770.66,2351.0,0.06966,0.16377066,GOOD,oilseeds
Groundnut,Arunachal Pradesh,Kharif,2023-24,1224.0,1150.56,940.0,0.001224,0.00115056,GOOD,oilseeds
Groundnut,Bihar,Kharif,2023-24,688.0,703.14,1022.0,0.000688,0.00070314,GOOD,oilseeds
Groundnut,Chhattisgarh,Kharif,2023-24,19580.0,31700.02,1619.0,0.01958,0.03170002,GOOD,oilseeds
Groundnut,Goa,Kharif,2023-24,6.0,11.0,1833.0,6e-06,1.1e-05,GOOD,oilseeds
Groundnut,Goa,Rabi,2023-24,54.0,84.02,1556.0,5.4e-05,8.402e-05,GOOD,oilseeds
Groundnut,Gujarat,Kharif,2023-24,1635270.0,4508439.39,2757.0,1.63527,4.5084393899999995,GOOD,oilseeds
Groundnut,Gujarat,Summer,2023-24,60070.0,135698.13,2259.0,0.06007,0.13569813,GOOD,oilseeds
Groundnut,Haryana,Kharif,2023-24,4620.0,4924.92,1066.0,0.00462,0.00492492,GOOD,oilseeds
Groundnut,Himachal Pradesh,Kharif,2023-24,34.0,32.3,950.0,3.4e-05,3.23e-05,GOOD,oilseeds
Groundnut,Jharkhand,Kharif,2023-24,23667.0,29252.41,1236.0,0.023667,0.02925241,GOOD,oilseeds
Groundnut,Karnataka,Kharif,2023-24,259000.0,147889.0,571.0,0.259,0.147889,GOOD,oilseeds
Groundnut,Karnataka,Rabi,2023-24,100000.0,80000.0,800.0,0.1,0.08,GOOD,oilseeds
Groundnut,Karnataka,Summer,2023-24,14000.0,13818.0,987.0,0.014,0.013818,GOOD,oilseeds
Groundnut,Kerala,Kharif,2023-24,90.0,132.57,1473.0,9e-05,0.00013256999999999999,GOOD,oilseeds
Groundnut,Kerala,Rabi,2023-24,39.0,59.59,1528.0,3.9e-05,5.9590000000000004e-05,GOOD,oilseeds
Groundnut,Kerala,Summer,2023-24,15.49,16.81,1085.0,1.549e-05,1.681e-05,GOOD,oilseeds
Groundnut,Madhya Pradesh,Kharif,2023-24,468000.0,966420.0,2065.0,0.468,0.96642,GOOD,oilseeds
Groundnut,Madhya Pradesh,Summer,2023-24,11000.0,16049.0,1459.0,0.011,0.016049,GOOD,oilseeds
Groundnut,Maharashtra,Kharif,2023-24,144970.0,155552.81,1073.0,0.14497,0.15555280999999999,GOOD,oilseeds
Groundnut,Maharashtra,Summer,2023-24,81400.0,129019.0,1585.0,0.0814,0.129019,GOOD,oilseeds
Groundnut,Manipur,Summer,2023-24,2830.0,2490.4,880.0,0.00283,0.0024904000000000003,GOOD,oilseeds
Groundnut,Nagaland,Kharif,2023-24,2072.0,2217.04,1070.0,0.002072,0.00221704,GOOD,oilseeds
Groundnut,Odisha,Kharif,2023-24,15830.0,27639.18,1746.0,0.01583,0.02763918,GOOD,oilseeds
Groundnut,Odisha,Summer,2023-24,28488.0,60508.51,2124.0,0.028488,0.06050851,GOOD,oilseeds
Groundnut,Puducherry,Kharif,2023-24,30.0,90.0,3000.0,3e-05,9e-05,GOOD,oilseeds
Groundnut,Puducherry,Rabi,2023-24,280.0,840.0,3000.0,0.00028,0.00084,GOOD,oilseeds
Groundnut,Puducherry,Summer,2023-24,58.0,174.0,3000.0,5.8e-05,0.000174,GOOD,oilseeds
Groundnut,Punjab,Kharif,2023-24,1600.0,2784.0,1740.0,0.0016,0.002784,GOOD,oilseeds
Groundnut,Rajasthan,Kharif,2023-24,883694.0,2015706.01,2281.0,0.883694,2.01570601,GOOD,oilseeds
Groundnut,Rajasthan,Summer,2023-24,6966.0,11023.7,1583.0,0.006966,0.0110237,GOOD,oilseeds
Groundnut,Tamil Nadu,Kharif,2023-24,197010.0,416873.16,2116.0,0.19701,0.41687315999999996,GOOD,oilseeds
Groundnut,Tamil Nadu,Rabi,2023-24,84870.0,304089.21,3583.0,0.08487,0.30408921,GOOD,oilseeds
Groundnut,Tamil Nadu,Summer,2023-24,43960.0,156981.16,3571.0,0.04396,0.15698116,GOOD,oilseeds
Groundnut,Telangana,Kharif,2023-24,10000.0,28320.0,2832.0,0.01,0.02832,GOOD,oilseeds
Groundnut,Telangana,Rabi,2023-24,82000.0,197046.0,2403.0,0.082,0.197046,GOOD,oilseeds
Groundnut,Tripura,Kharif,2023-24,420.0,611.1,1455.0,0.00042,0.0006111000000000001,GOOD,oilseeds
Groundnut,Tripura,Rabi,2023-24,850.0,1280.95,1507.0,0.00085,0.00128095,GOOD,oilseeds
Groundnut,Tripura,Summer,2023-24,100.0,152.0,1520.0,0.0001,0.000152,GOOD,oilseeds
Groundnut,Uttar Pradesh,Kharif,2023-24,126000.0,147672.0,1172.0,0.126,0.147672,GOOD,oilseeds
Groundnut,Uttarakhand,Kharif,2023-24,386.0,616.06,1596.0,0.000386,0.00061606,GOOD,oilseeds
Groundnut,West Bengal,Kharif,2023-24,7527.0,11742.12,1560.0,0.007527,0.01174212,GOOD,oilseeds
Groundnut,West Bengal,Rabi,2023-24,4103.0,7803.91,1902.0,0.004103,0.00780391,GOOD,oilseeds
Groundnut,West Bengal,Summer,2023-24,72900.0,239112.0,3280.0,0.0729,0.239112,GOOD,oilseeds
Castorseed,Andhra Pradesh,Kharif,2023-24,66000.0,25410.0,385.0,0.066,0.02541,GOOD,oilseeds
Castorseed,Assam,Kharif,2023-24,713.0,352.22,494.0,0.000713,0.00035222000000000004,GOOD,oilseeds
Castorseed,Bihar,Kharif,2023-24,227.0,222.01,978.0,0.000227,0.00022201,GOOD,oilseeds
Castorseed,Gujarat,Kharif,2023-24,724770.0,1595218.77,2201.0,0.72477,1.59521877,GOOD,oilseeds
Castorseed,Haryana,Kharif,2023-24,1260.0,994.14,789.0,0.00126,0.00099414,GOOD,oilseeds
Castorseed,Jharkhand,Kharif,2023-24,493.0,319.46,648.0,0.000493,0.00031946,GOOD,oilseeds
Castorseed,Karnataka,Kharif,2023-24,4000.0,796.0,199.0,0.004,0.000796,GOOD,oilseeds
Castorseed,Madhya Pradesh,Kharif,2023-24,2000.0,964.0,482.0,0.002,0.000964,GOOD,oilseeds
Castorseed,Maharashtra,Kharif,2023-24,3570.0,1074.57,301.0,0.00357,0.00107457,GOOD,oilseeds
Castorseed,Meghalaya,Kharif,2023-24,70.0,62.3,890.0,7e-05,6.23e-05,GOOD,oilseeds
Castorseed,Nagaland,Kharif,2023-24,2.0,1.0,500.0,2e-06,1e-06,GOOD,oilseeds
Castorseed,Odisha,Kharif,2023-24,7050.0,4476.75,635.0,0.00705,0.00447675,GOOD,oilseeds
Castorseed,Rajasthan,Kharif,2023-24,222676.0,324884.28,1459.0,0.222676,0.32488428,GOOD,oilseeds
Castorseed,Tamil Nadu,Kharif,2023-24,5240.0,1634.88,312.0,0.00524,0.00163488,GOOD,oilseeds
Castorseed,Telangana,Kharif,2023-24,3000.0,2355.0,785.0,0.003,0.002355,GOOD,oilseeds
Sesamum,Andhra Pradesh,Kharif,2023-24,6000.0,1020.0,170.0,0.006,0.00102,GOOD,oilseeds
Sesamum,Andhra Pradesh,Rabi,2023-24,25140.0,10684.5,425.0,0.02514,0.0106845,GOOD,oilseeds
Sesamum,Arunachal Pradesh,Kharif,2023-24,2477.0,2221.87,897.0,0.002477,0.00222187,GOOD,oilseeds
Sesamum,Assam,Kharif,2023-24,12000.0,8196.0,683.0,0.012,0.008196,GOOD,oilseeds
Sesamum,Assam,Summer,2023-24,3956.0,2891.84,731.0,0.003956,0.00289184,GOOD,oilseeds
Sesamum,Bihar,Kharif,2023-24,930.0,815.61,877.0,0.00093,0.00081561,GOOD,oilseeds
Sesamum,Bihar,Rabi,2023-24,621.0,545.24,878.0,0.000621,0.00054524,GOOD,oilseeds
Sesamum,Chhattisgarh,Kharif,2023-24,12700.0,5105.4,402.0,0.0127,0.0051053999999999995,GOOD,oilseeds
Sesamum,Gujarat,Kharif,2023-24,58180.0,30602.68,526.0,0.05818,0.03060268,GOOD,oilseeds
Sesamum,Gujarat,Summer,2023-24,115070.0,113343.95,985.0,0.11507,0.11334395,GOOD,oilseeds
Sesamum,Haryana,Kharif,2023-24,870.0,492.42,566.0,0.00087,0.00049242,GOOD,oilseeds
Sesamum,Himachal Pradesh,Kharif,2023-24,1520.0,445.36,293.0,0.00152,0.00044536,GOOD,oilseeds
Sesamum,Jammu And Kashmir,Kharif,2023-24,4089.0,1688.76,413.0,0.004089,0.00168876,GOOD,oilseeds
Sesamum,Jammu And Kashmir,Rabi,2023-24,21.0,9.51,453.0,2.1e-05,9.51e-06,GOOD,oilseeds
Sesamum,Jharkhand,Kharif,2023-24,3480.0,1423.32,409.0,0.00348,0.0014233199999999998,GOOD,oilseeds
Sesamum,Karnataka,Kharif,2023-24,18000.0,14040.0,780.0,0.018,0.01404,GOOD,oilseeds
Sesamum,Kerala,Kharif,2023-24,11.36,8.6,757.0,1.136e-05,8.599999999999999e-06,GOOD,oilseeds
Sesamum,Kerala,Rabi,2023-24,11.26,3.94,350.0,1.126e-05,3.9399999999999995e-06,GOOD,oilseeds
Sesamum,Kerala,Summer,2023-24,449.8,457.0,1016.0,0.00044980000000000004,0.000457,GOOD,oilseeds
Sesamum,Madhya Pradesh,Kharif,2023-24,236000.0,122484.0,519.0,0.236,0.122484,GOOD,oilseeds
Sesamum,Maharashtra,Kharif,2023-24,3850.0,908.6,236.0,0.00385,0.0009086000000000001,GOOD,oilseeds
Sesamum,Maharashtra,Rabi,2023-24,1320.0,914.76,693.0,0.00132,0.00091476,GOOD,oilseeds
Sesamum,Maharashtra,Summer,2023-24,22410.0,4011.39,179.0,0.02241,0.00401139,GOOD,oilseeds
Sesamum,Meghalaya,Rabi,2023-24,2400.0,2260.8,942.0,0.0024,0.0022608000000000003,GOOD,oilseeds
Sesamum,Mizoram,Kharif,2023-24,799.0,541.72,678.0,0.000799,0.00054172,GOOD,oilseeds
Sesamum,Nagaland,Kharif,2023-24,1515.0,937.79,619.0,0.001515,0.00093779,GOOD,oilseeds
Sesamum,Odisha,Kharif,2023-24,11451.0,3080.32,269.0,0.011451,0.00308032,GOOD,oilseeds
Sesamum,Odisha,Summer,2023-24,11583.0,2397.68,207.0,0.011583,0.0023976799999999997,GOOD,oilseeds
Sesamum,Puducherry,Kharif,2023-24,28.0,28.0,1000.0,2.8e-05,2.8e-05,GOOD,oilseeds
Sesamum,Puducherry,Rabi,2023-24,8.0,8.0,1000.0,8e-06,8e-06,GOOD,oilseeds
Sesamum,Puducherry,Summer,2023-24,491.0,388.87,792.0,0.000491,0.00038887,GOOD,oilseeds
Sesamum,Punjab,Kharif,2023-24,1900.0,722.0,380.0,0.0019,0.000722,GOOD,oilseeds
Sesamum,Rajasthan,Kharif,2023-24,211861.0,71397.16,337.0,0.211861,0.07139716,GOOD,oilseeds
Sesamum,Rajasthan,Summer,2023-24,287.0,161.87,564.0,0.000287,0.00016187,GOOD,oilseeds
Sesamum,Tamil Nadu,Kharif,2023-24,10620.0,4895.82,461.0,0.01062,0.0048958199999999995,GOOD,oilseeds
Sesamum,Tamil Nadu,Rabi,2023-24,5950.0,2867.9,482.0,0.00595,0.0028679,GOOD,oilseeds
Sesamum,Tamil Nadu,Summer,2023-24,43870.0,21145.34,482.0,0.04387,0.02114534,GOOD,oilseeds
Sesamum,Telangana,Rabi,2023-24,14000.0,10360.0,740.0,0.014,0.01036,GOOD,oilseeds
Sesamum,Tripura,Kharif,2023-24,5120.0,3461.12,676.0,0.00512,0.00346112,GOOD,oilseeds
Sesamum,Uttar Pradesh,Kharif,2023-24,402000.0,119394.0,297.0,0.402,0.119394,GOOD,oilseeds
Sesamum,Uttarakhand,Kharif,2023-24,2012.0,517.08,257.0,0.002012,0.0005170800000000001,GOOD,oilseeds
Sesamum,West Bengal,Kharif,2023-24,833.0,578.1,694.0,0.000833,0.0005781,GOOD,oilseeds
Sesamum,West Bengal,Summer,2023-24,275518.0,279650.77,1015.0,0.275518,0.27965077,GOOD,oilseeds
Nigerseed,Andhra Pradesh,Kharif,2023-24,1010.0,379.76,376.0,0.00101,0.00037976,GOOD,oilseeds
Nigerseed,Assam,Kharif,2023-24,5044.0,2839.77,563.0,0.005044,0.00283977,GOOD,oilseeds
Nigerseed,Chhattisgarh,Kharif,2023-24,22900.0,4694.5,205.0,0.0229,0.0046945,GOOD,oilseeds
Nigerseed,Gujarat,Kharif,2023-24,1070.0,467.59,437.0,0.00107,0.00046759,GOOD,oilseeds
Nigerseed,Jharkhand,Kharif,2023-24,1458.0,551.12,378.0,0.001458,0.00055112,GOOD,oilseeds
Nigerseed,Karnataka,Kharif,2023-24,100.0,20.0,200.0,0.0001,2e-05,GOOD,oilseeds
Nigerseed,Madhya Pradesh,Kharif,2023-24,11000.0,3223.0,293.0,0.011,0.003223,GOOD,oilseeds
Nigerseed,Maharashtra,Kharif,2023-24,4440.0,1198.8,270.0,0.00444,0.0011987999999999999,GOOD,oilseeds
Nigerseed,Odisha,Kharif,2023-24,35250.0,13077.75,371.0,0.03525,0.01307775,GOOD,oilseeds
Nigerseed,Tamil Nadu,Kharif,2023-24,340.0,79.22,233.0,0.00034,7.922e-05,GOOD,oilseeds
Nigerseed,West Bengal,Kharif,2023-24,785.0,398.0,507.0,0.000785,0.000398,GOOD,oilseeds
Soybean,Andhra Pradesh,Kharif,2023-24,9430.0,12862.52,1364.0,0.00943,0.01286252,GOOD,oilseeds
Soybean,Arunachal Pradesh,Kharif,2023-24,3728.0,5297.49,1421.0,0.003728,0.00529749,GOOD,oilseeds
Soybean,Bihar,Kharif,2023-24,18025.0,12184.9,676.0,0.018025,0.0121849,GOOD,oilseeds
Soybean,Chhattisgarh,Kharif,2023-24,26710.0,25334.44,949.0,0.02671,0.02533444,GOOD,oilseeds
Soybean,Gujarat,Kharif,2023-24,265740.0,368182.77,1386.0,0.26574,0.36818277,GOOD,oilseeds
Soybean,Himachal Pradesh,Kharif,2023-24,428.0,338.12,790.0,0.000428,0.00033812,GOOD,oilseeds
Soybean,Jharkhand,Kharif,2023-24,121.0,188.28,1556.0,0.000121,0.00018828,GOOD,oilseeds
Soybean,Karnataka,Kharif,2023-24,389000.0,413118.0,1062.0,0.389,0.413118,GOOD,oilseeds
Soybean,Madhya Pradesh,Kharif,2023-24,6060000.0,5472180.0,903.0,6.06,5.47218,GOOD,oilseeds
Soybean,Maharashtra,Kharif,2023-24,5114770.0,5257983.56,1028.0,5.11477,5.25798356,GOOD,oilseeds
Soybean,Manipur,Kharif,2023-24,3030.0,2908.8,960.0,0.00303,0.0029088,GOOD,oilseeds
Soybean,Meghalaya,Kharif,2023-24,1900.0,3665.1,1929.0,0.0019,0.0036650999999999997,GOOD,oilseeds
Soybean,Mizoram,Kharif,2023-24,1074.0,1396.2,1300.0,0.001074,0.0013962,GOOD,oilseeds
Soybean,Nagaland,Kharif,2023-24,13765.0,17343.9,1260.0,0.013765,0.017343900000000002,GOOD,oilseeds
Soybean,Rajasthan,Kharif,2023-24,1126486.0,1169855.71,1038.0,1.126486,1.16985571,GOOD,oilseeds
Soybean,Tamil Nadu,Kharif,2023-24,1960.0,2114.84,1079.0,0.00196,0.00211484,GOOD,oilseeds
Soybean,Telangana,Kharif,2023-24,182000.0,269906.0,1483.0,0.182,0.269906,GOOD,oilseeds
Soybean,Uttar Pradesh,Kharif,2023-24,29000.0,18183.0,627.0,0.029,0.018183,GOOD,oilseeds
Soybean,Uttarakhand,Kharif,2023-24,7643.0,8881.17,1162.0,0.007643,0.00888117,GOOD,oilseeds
Soybean,West Bengal,Kharif,2023-24,87.0,64.03,736.0,8.7e-05,6.403e-05,GOOD,oilseeds
Sunflower,Andhra Pradesh,Kharif,2023-24,2460.0,1648.2,670.0,0.00246,0.0016482,GOOD,oilseeds
Sunflower,Andhra Pradesh,Rabi,2023-24,1820.0,2142.14,1177.0,0.00182,0.00214214,GOOD,oilseeds
Sunflower,Arunachal Pradesh,Kharif,2023-24,627.0,524.8,837.0,0.000627,0.0005248,GOOD,oilseeds
Sunflower,Bihar,Kharif,2023-24,948.0,1319.62,1392.0,0.000948,0.0013196199999999999,GOOD,oilseeds
Sunflower,Bihar,Rabi,2023-24,1624.0,2333.69,1437.0,0.001624,0.0023336900000000002,GOOD,oilseeds
Sunflower,Bihar,Summer,2023-24,3660.0,5076.42,1387.0,0.00366,0.00507642,GOOD,oilseeds
Sunflower,Chhattisgarh,Kharif,2023-24,10.0,5.71,571.0,1e-05,5.71e-06,GOOD,oilseeds
Sunflower,Gujarat,Rabi,2023-24,490.0,744.8,1520.0,0.00049,0.0007448,GOOD,oilseeds
Sunflower,Haryana,Rabi,2023-24,14760.0,28663.92,1942.0,0.01476,0.02866392,GOOD,oilseeds
Sunflower,Jharkhand,Kharif,2023-24,59.0,43.6,739.0,5.9e-05,4.36e-05,GOOD,oilseeds
Sunflower,Jharkhand,Rabi,2023-24,1694.0,1192.58,704.0,0.001694,0.00119258,GOOD,oilseeds
Sunflower,Karnataka,Kharif,2023-24,58000.0,52838.0,911.0,0.058,0.052838,GOOD,oilseeds
Sunflower,Karnataka,Rabi,2023-24,15000.0,16905.0,1127.0,0.015,0.016905,GOOD,oilseeds
Sunflower,Karnataka,Summer,2023-24,2000.0,2672.0,1336.0,0.002,0.002672,GOOD,oilseeds
Sunflower,Maharashtra,Kharif,2023-24,2510.0,434.23,173.0,0.00251,0.00043423,GOOD,oilseeds
Sunflower,Maharashtra,Rabi,2023-24,2360.0,977.04,414.0,0.00236,0.00097704,GOOD,oilseeds
Sunflower,Maharashtra,Summer,2023-24,1270.0,963.93,759.0,0.00127,0.00096393,GOOD,oilseeds
Sunflower,Nagaland,Kharif,2023-24,218.0,190.1,872.0,0.000218,0.00019009999999999999,GOOD,oilseeds
Sunflower,Odisha,Kharif,2023-24,320.0,260.16,813.0,0.00032,0.00026016,GOOD,oilseeds
Sunflower,Odisha,Summer,2023-24,17890.0,22612.96,1264.0,0.01789,0.022612959999999998,GOOD,oilseeds
Sunflower,Punjab,Rabi,2023-24,900.0,1819.8,2022.0,0.0009,0.0018197999999999999,GOOD,oilseeds
Sunflower,Tamil Nadu,Kharif,2023-24,1440.0,2295.36,1594.0,0.00144,0.00229536,GOOD,oilseeds
Sunflower,Tamil Nadu,Rabi,2023-24,5020.0,3503.96,698.0,0.00502,0.00350396,GOOD,oilseeds
Sunflower,Tamil Nadu,Summer,2023-24,290.0,179.22,618.0,0.00029,0.00017922,GOOD,oilseeds
Sunflower,Telangana,Rabi,2023-24,9000.0,15282.0,1698.0,0.009,0.015282,GOOD,oilseeds
Sunflower,Uttar Pradesh,Summer,2023-24,2000.0,2750.0,1375.0,0.002,0.00275,GOOD,oilseeds
Sunflower,Uttarakhand,Kharif,2023-24,20.0,11.24,562.0,2e-05,1.124e-05,GOOD,oilseeds
Sunflower,West Bengal,Summer,2023-24,4473.0,5135.0,1148.0,0.004473,0.005135,GOOD,oilseeds
Rapeseed & Mustard,Andhra Pradesh,Rabi,2023-24,1230.0,670.35,545.0,0.00123,0.00067035,GOOD,oilseeds
Rapeseed & Mustard,Arunachal Pradesh,Rabi,2023-24,28713.0,29947.66,1043.0,0.028713,0.02994766,GOOD,oilseeds
Rapeseed & Mustard,Assam,Rabi,2023-24,319621.0,251222.11,786.0,0.319621,0.25122211,GOOD,oilseeds
Rapeseed & Mustard,Bihar,Rabi,2023-24,96977.0,122481.95,1263.0,0.096977,0.12248194999999999,GOOD,oilseeds
Rapeseed & Mustard,Chhattisgarh,Rabi,2023-24,27860.0,12286.26,441.0,0.02786,0.01228626,GOOD,oilseeds
Rapeseed & Mustard,Delhi,Rabi,2023-24,4550.0,7280.0,1600.0,0.00455,0.00728,GOOD,oilseeds
Rapeseed & Mustard,Gujarat,Rabi,2023-24,277380.0,525912.48,1896.0,0.27738,0.52591248,GOOD,oilseeds
Rapeseed & Mustard,Haryana,Rabi,2023-24,740610.0,1344947.76,1816.0,0.74061,1.34494776,GOOD,oilseeds
Rapeseed & Mustard,Himachal Pradesh,Rabi,2023-24,8085.0,6548.85,810.0,0.008085,0.00654885,GOOD,oilseeds
Rapeseed & Mustard,Jammu And Kashmir,Rabi,2023-24,41276.0,36281.6,879.0,0.041276,0.0362816,GOOD,oilseeds
Rapeseed & Mustard,Jharkhand,Rabi,2023-24,413732.0,331399.33,801.0,0.413732,0.33139933,GOOD,oilseeds
Rapeseed & Mustard,Karnataka,Rabi,2023-24,4000.0,752.0,188.0,0.004,0.000752,GOOD,oilseeds
Rapeseed & Mustard,Ladakh,Rabi,2023-24,860.0,132.44,154.0,0.00086,0.00013244,GOOD,oilseeds
Rapeseed & Mustard,Madhya Pradesh,Rabi,2023-24,1335000.0,1962450.0,1470.0,1.335,1.96245,GOOD,oilseeds
Rapeseed & Mustard,Maharashtra,Rabi,2023-24,18550.0,7067.55,381.0,0.01855,0.007067550000000001,GOOD,oilseeds
Rapeseed & Mustard,Manipur,Rabi,2023-24,31280.0,22521.6,720.0,0.03128,0.0225216,GOOD,oilseeds
Rapeseed & Mustard,Meghalaya,Rabi,2023-24,9880.0,9287.2,940.0,0.00988,0.0092872,GOOD,oilseeds
Rapeseed & Mustard,Mizoram,Rabi,2023-24,464.0,353.1,761.0,0.000464,0.0003531,GOOD,oilseeds
Rapeseed & Mustard,Nagaland,Rabi,2023-24,15620.0,16869.6,1080.0,0.01562,0.0168696,GOOD,oilseeds
Rapeseed & Mustard,Odisha,Rabi,2023-24,21209.0,7698.87,363.0,0.021209,0.00769887,GOOD,oilseeds
Rapeseed & Mustard,Punjab,Rabi,2023-24,43100.0,69434.1,1611.0,0.0431,0.06943410000000001,GOOD,oilseeds
Rapeseed & Mustard,Rajasthan,Rabi,2023-24,3766000.0,5758214.0,1529.0,3.766,5.758214,GOOD,oilseeds
Rapeseed & Mustard,Sikkim,Rabi,2023-24,2260.0,1966.2,870.0,0.00226,0.0019662,GOOD,oilseeds
Rapeseed & Mustard,Tamil Nadu,Rabi,2023-24,350.0,83.3,238.0,0.00035,8.329999999999999e-05,GOOD,oilseeds
Rapeseed & Mustard,Tripura,Rabi,2023-24,6760.0,5732.48,848.0,0.00676,0.00573248,GOOD,oilseeds
Rapeseed & Mustard,Uttar Pradesh,Rabi,2023-24,1311000.0,1916236.26,1462.0,1.311,1.91623626,GOOD,oilseeds
Rapeseed & Mustard,Uttarakhand,Rabi,2023-24,23923.0,24042.62,1005.0,0.023923,0.02404262,GOOD,oilseeds
Rapeseed & Mustard,West Bengal,Rabi,2023-24,632896.0,787322.62,1244.0,0.632896,0.78732262,GOOD,oilseeds
Linseed,Assam,Rabi,2023-24,5027.0,3126.79,622.0,0.005027,0.00312679,GOOD,oilseeds
Linseed,Bihar,Rabi,2023-24,5757.0,4881.94,848.0,0.005757,0.0048819399999999995,GOOD,oilseeds
Linseed,Chhattisgarh,Rabi,2023-24,8210.0,3875.12,472.0,0.00821,0.0038751199999999997,GOOD,oilseeds
Linseed,Himachal Pradesh,Rabi,2023-24,136.0,55.76,410.0,0.000136,5.5759999999999995e-05,GOOD,oilseeds
Linseed,Jammu And Kashmir,Rabi,2023-24,40.0,73.24,1831.0,4e-05,7.324e-05,GOOD,oilseeds
Linseed,Jharkhand,Rabi,2023-24,24475.0,14073.13,575.0,0.024475,0.01407313,GOOD,oilseeds
Linseed,Madhya Pradesh,Rabi,2023-24,49000.0,33467.0,683.0,0.049,0.033467,GOOD,oilseeds
Linseed,Maharashtra,Rabi,2023-24,6620.0,2456.02,371.0,0.00662,0.00245602,GOOD,oilseeds
Linseed,Meghalaya,Rabi,2023-24,100.0,60.0,600.0,0.0001,6e-05,GOOD,oilseeds
Linseed,Nagaland,Rabi,2023-24,3460.0,2774.92,802.0,0.00346,0.00277492,GOOD,oilseeds
Linseed,Odisha,Rabi,2023-24,7890.0,3881.88,492.0,0.00789,0.0038818800000000003,GOOD,oilseeds
Linseed,Rajasthan,Rabi,2023-24,12045.0,13791.53,1145.0,0.012045,0.013791530000000001,GOOD,oilseeds
Linseed,Uttar Pradesh,Rabi,2023-24,49000.0,28616.0,584.0,0.049,0.028616,GOOD,oilseeds
Linseed,West Bengal,Rabi,2023-24,3215.0,1559.28,485.0,0.003215,0.00155928,GOOD,oilseeds
Safflower,Andhra Pradesh,Rabi,2023-24,2210.0,1056.38,478.0,0.00221,0.0010563800000000002,GOOD,oilseeds
Safflower,Bihar,Rabi,2023-24,154.0,127.05,825.0,0.000154,0.00012705,GOOD,oilseeds
Safflower,Chhattisgarh,Rabi,2023-24,70.0,23.1,330.0,7e-05,2.3100000000000002e-05,GOOD,oilseeds
Safflower,Jharkhand,Rabi,2023-24,3.0,2.3,767.0,3e-06,2.3e-06,GOOD,oilseeds
Safflower,Karnataka,Rabi,2023-24,17000.0,12665.0,745.0,0.017,0.012665,GOOD,oilseeds
Safflower,Maharashtra,Rabi,2023-24,41330.0,31865.43,771.0,0.04133,0.03186543,GOOD,oilseeds
Safflower,Odisha,Rabi,2023-24,640.0,403.2,630.0,0.00064,0.0004032,GOOD,oilseeds
